city,community_name,district,subdistrict,road,nearby,price,price_yuan,original_price,price_change,secondhand_count,rent_count,year_built,fetch_date,detail_links,longitude,latitude,synthetic
济南,绿地IFC中央公馆B7地块,2023历下,CBD,齐音路,"近地铁,近学校,二环绕城高速之间,次新小区",2.5581,25581,25581 元/m²,0.28%,5,21,2023,2026-05-27,二手房(5) | 租房(21) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.104314,36.669668,0
忻州,晋华宿舍,繁峙,富民路,向阳南路,,0.505,5050,5050 元/m²,0.98%,0,1,,2026-05-28,二手房(0) | 租房(1) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,113.273408,39.184591,0
忻州,服装厂宿舍,忻府,新建南路,忻州宾馆兴忻幼儿园旁,,0.65,6500,6500 元/m²,持平,0,2,,2026-05-28,二手房(0) | 租房(2) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.738171,38.409893,0
忻州,云中河小区,忻府,体育公园,利民西街,,0.41,4100,4100 元/m²,持平,0,0,,2026-05-28,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.706199,38.480625,0
忻州,金云苑,忻府,人民公园,雁门西大道,"近地铁,近学校,大户型居多",0.5352,5352,5352 元/m²,11.52%,4,0,,2026-05-28,二手房(4) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.726716,38.443247,0
忻州,怡景大厦,原平,前进西街,永兴南路,,0.385,3850,3850 元/m²,持平,0,0,,2026-05-28,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.723632,38.429816,0
忻州,七中南粮食局单元楼,忻府,新建南路,粮食局南,"近地铁,近学校,小户型居多",0.39,3900,3900 元/m²,持平,1,2,,2026-05-28,二手房(1) | 租房(2) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.751557,38.401087,0
忻州,国土局宿舍,忻府,人民公园,建设北路,,0.395,3950,3950 元/m²,持平,0,0,,2026-05-28,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,113.259589,39.192388,0
忻州,万福二区,忻府,体育公园,利民西街,,0.6112,6112,6112 元/m²,14.31%,10,1,,2026-05-28,二手房(10) | 租房(1) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.704654,38.422303,0
忻州,温泉街小区,忻府,体育公园,温泉大街4号,"近地铁,近学校,小户型居多",0.57,5700,5700 元/m²,持平,1,0,,2026-05-28,二手房(1) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.711908,38.417736,0
忻州,利民小区(神池),神池,南关东街,利民北路,,0.44,4400,4400 元/m²,1.12%,0,0,,2026-05-28,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.948891,38.372845,0
忻州,欣秀苑,忻府,开来欣悦购物广场,新建北路,,0.7168,7168,7168 元/m²,3.25%,12,8,,2026-05-28,二手房(12) | 租房(8) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.738343,38.435957,0
忻州,药业集团家属院,原平,前进西街,前进西街,,0.45,4500,4500 元/m²,持平,0,0,,2026-05-28,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.745064,38.415573,0
忻州,粮食局宿舍,忻府,新建南路,云路巷49号,,0.465,4650,4650 元/m²,持平,0,0,,2026-05-28,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.732409,38.421833,0
忻州,御景苑,忻府,人民公园,云中北路,,0.5807,5807,5807 元/m²,3.20%,27,11,,2026-05-28,二手房(27) | 租房(11) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.746358,38.446452,0
忻州,云北小区,忻府,人民公园,云中北路,,0.6272,6272,6272 元/m²,1.29%,6,0,,2026-05-28,二手房(6) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.747436,38.443563,0
忻州,地区建设银行宿舍,忻府,开来欣悦购物广场,气象北巷,,0.465,4650,4650 元/m²,1.06%,0,0,,2026-05-28,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.742017,38.421667,0
忻州,原机综合楼小区,原平,前进西街,体育南路,,0.385,3850,3850 元/m²,持平,0,1,,2026-05-28,二手房(0) | 租房(1) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.715645,38.725398,0
忻州,经协委宿舍,忻府,开来欣悦购物广场,利民西街北三巷31号,"近地铁,近学校,小户型居多",0.7244,7244,7244 元/m²,16.41%,1,0,,2026-05-28,二手房(1) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.734149,38.415958,0
忻州,阳光佳苑三区,原平,前进西街,永兴南路,,0.515,5150,5150 元/m²,持平,1,0,,2026-05-28,二手房(1) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.730657,38.719576,0
忻州,佳地花苑,忻府,人民公园,新建北路282号,,0.5785,5785,5785 元/m²,0.65%,4,1,,2026-05-28,二手房(4) | 租房(1) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.220292,38.745814,0
忻州,中铁十七局集团第二工程有限公司住宅小区,忻府,体育公园,利民西街,"近地铁,近学校,小户型居多",0.5985,5985,5985 元/m²,0.71%,25,28,,2026-05-28,二手房(25) | 租房(28) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.720975,38.420037,0
忻州,管委会家属楼,忻府,人民公园,汾源街,,0.475,4750,4750 元/m²,持平,0,0,,2026-05-28,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.734149,38.415958,0
忻州,忻运小区,忻府,新建南路,长征街,"近地铁,近学校,小户型居多",0.753,7530,7530 元/m²,22.96%,1,0,,2026-05-28,二手房(1) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.734149,38.415958,0
忻州,汇春小区,忻府,新建南路,和平西街,,0.545,5450,5450 元/m²,持平,0,0,,2026-05-28,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.174372,39.375461,0
忻州,东方·文悦台,2022定襄,解放大街,牧马河东大街和文化路交叉路口,"近地铁,近学校,主卧套房,大户型,低单价,南北通透",0.43,4300,4300 元/m²,持平,0,0,2022,2026-05-28,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.965401,38.469848,0
忻州,玫瑰苑,忻府,开来欣悦购物广场,气象北巷32号,"近地铁,近学校,户型丰富",0.715,7150,7150 元/m²,0.20%,17,5,,2026-05-28,二手房(17) | 租房(5) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.723019,38.426513,0
忻州,蒙特卡罗香榭里,忻府,新建南路,幕山南路,"近地铁,近学校,小户型居多",0.6604,6604,6604 元/m²,1.46%,1,3,,2026-05-28,二手房(1) | 租房(3) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.719125,38.396368,0
忻州,化机宿舍,忻府,开来欣悦购物广场,云中北路33号,,0.575,5750,5750 元/m²,持平,1,0,,2026-05-28,二手房(1) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.734149,38.415958,0
忻州,欣园雲熙府,2024忻府,人民公园,牧马北街与明水街南巷交汇处,"近地铁,近学校,低容积,车位充足,双卫生间,主卧套房,学校,大户型,厨卫全明,南北通透",0.55,5500,5500 元/m²,持平,0,0,2024,2026-05-28,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.697908,38.480789,0
忻州,烟草公司宿舍,忻府,新建南路,和平东街,,0.46,4600,4600 元/m²,1.08%,0,1,,2026-05-28,二手房(0) | 租房(1) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.740822,38.432573,0
忻州,金保驾校职工宿舍,忻府,开来欣悦购物广场,团结街10号,,0.5953,5953,5953 元/m²,5.42%,4,0,,2026-05-28,二手房(4) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.734149,38.415958,0
忻州,煤气公司宿舍(学府街),忻府,新建南路,学府街,,0.4,4000,4000 元/m²,持平,0,0,,2026-05-28,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.734149,38.415958,0
忻州,司达公司宿舍,忻府,开来欣悦购物广场,电信巷1号,,0.729,7290,7290 元/m²,0.14%,0,3,,2026-05-28,二手房(0) | 租房(3) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.729583,38.427033,0
忻州,学辰公园府,忻府,体育公园,利民西街,,0.395,3950,3950 元/m²,持平,0,0,,2026-05-28,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.712578,38.422317,0
忻州,公安局小区(温泉大街),忻府,体育公园,温泉大街3号,,0.49,4900,4900 元/m²,持平,0,0,,2026-05-28,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.671621,38.502446,0
忻州,公路三公司宿舍,忻府,体育公园,温泉大街7号,"近地铁,近学校,小户型居多",0.5395,5395,5395 元/m²,1.81%,2,2,,2026-05-28,二手房(2) | 租房(2) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.734149,38.415958,0
忻州,鑫泽苑,忻府,新建南路,新建北路339号,"近地铁,近学校,大户型居多",0.47,4700,4700 元/m²,持平,3,0,,2026-05-28,二手房(3) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.739767,38.459523,0
忻州,开来·泰和苑,忻府,体育公园,民心路,"近地铁,近学校,大户型居多",0.465,4650,4650 元/m²,持平,0,0,,2026-05-28,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.709532,38.438383,0
忻州,利西新苑,忻府,新建南路,利民西街,"近地铁,近学校,小户型居多",0.6872,6872,6872 元/m²,0.71%,0,4,,2026-05-28,二手房(0) | 租房(4) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.729499,38.422515,0
忻州,中医院宿舍,忻府,开来欣悦购物广场,中医巷10号,"近地铁,近学校,小户型居多",0.67,6700,6700 元/m²,持平,3,1,,2026-05-28,二手房(3) | 租房(1) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,113.250136,38.726618,0
忻州,人民银行家属院,忻府,新建南路,新建北路,,0.545,5450,5450 元/m²,持平,1,1,,2026-05-28,二手房(1) | 租房(1) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.736296,38.431506,0
忻州,中行宿舍,忻府,开来欣悦购物广场,学府街,,0.7118,7118,7118 元/m²,0.82%,13,4,,2026-05-28,二手房(13) | 租房(4) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.735045,38.432654,0
忻州,怡都华郡,原平,前进西街,青年街24号,,0.56,5600,5600 元/m²,持平,0,1,,2026-05-28,二手房(0) | 租房(1) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.711891,38.724241,0
忻州,精品苑,忻府,新建南路,精品苑园小区,,0.4,4000,4000 元/m²,2.44%,0,0,,2026-05-28,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.734149,38.415958,0
忻州,种子公司宿舍,忻府,新建南路,云中南路5号,,0.405,4050,4050 元/m²,持平,0,0,,2026-05-28,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.734149,38.415958,0
忻州,龙庭华府,忻府,人民公园,七一北路,"近地铁,近学校,大户型居多",0.6,6000,6000 元/m²,持平,0,0,,2026-05-28,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.731703,38.447136,0
忻州,汇丰花园,代县,东大街,新城北路,,0.515,5150,5150 元/m²,持平,0,0,,2026-05-28,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.975245,39.085689,0
忻州,丰源小区,代县,东大街,雁靖大街,,0.5,5000,5000 元/m²,持平,0,0,,2026-05-28,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.982143,39.081761,0
忻州,云中花园,忻府,人民公园,云中北路,,0.5384,5384,5384 元/m²,2.02%,23,7,,2026-05-28,二手房(23) | 租房(7) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,112.747719,38.449023,0
临汾,东尚怡园,2000尧都,美都汇购物广场,华州路,,0.475,4750,4750 元/m²,持平,2,3,2000,2026-05-30,二手房(2) | 租房(3) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.546877,36.078397,0
临汾,晋韵华府,2017曲沃,曲沃城区,吉祥路,,0.661,6610,6610 元/m²,1.16%,0,0,2017,2026-05-28,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.488333,35.637338,0
临汾,临汾铁路大宿舍小区,2012尧都,美都汇购物广场,铁经巷,"近地铁,近学校,小户型居多",0.5985,5985,5985 元/m²,11.94%,32,23,2012,2026-05-28,二手房(32) | 租房(23) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.533609,36.091709,0
临汾,财神楼公寓,2003尧都,美都汇购物广场,红卫路,,0.56,5600,5600 元/m²,持平,0,4,2003,2026-05-28,二手房(0) | 租房(4) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.520218,36.082169,0
临汾,晋瑞驿都,2017侯马,侯马城区,北站街50号,,0.4643,4643,4643 元/m²,0.27%,1,0,2017,2026-05-30,二手房(1) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.3706,35.641243,0
临汾,变电二工区小区,2001尧都,美都汇购物广场,变电二工区小区,"近地铁,近学校,小户型居多",0.415,4150,4150 元/m²,持平,0,1,2001,2026-05-30,二手房(0) | 租房(1) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.55278,36.081254,0
临汾,文昌小区,2003尧都,山西师范大学,贡院路,,0.62,6200,6200 元/m²,持平,1,15,2003,2026-05-28,二手房(1) | 租房(15) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.521316,36.077608,0
临汾,普天佳苑,2016侯马,侯马城区,新田路,,0.405,4050,4050 元/m²,持平,0,1,2016,2026-05-30,二手房(0) | 租房(1) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.407279,35.622433,0
临汾,关爷楼文化小区,2002洪洞,洪洞城区,古槐路,,0.435,4350,4350 元/m²,持平,0,0,2002,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.673262,36.258122,0
临汾,幸福小区一区,2010乡宁,乡宁城区,迎旭东街,,0.425,4250,4250 元/m²,持平,0,0,2010,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,110.865997,35.98022,0
临汾,农机小区(尧都),2010尧都,临汾市人民医院,鼓楼东大街,,0.415,4150,4150 元/m²,持平,0,0,2010,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.705309,35.743675,0
临汾,解放西路86号小区,2000尧都,美都汇购物广场,解放西路,,0.485,4850,4850 元/m²,持平,0,9,2000,2026-05-30,二手房(0) | 租房(9) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.511799,36.086178,0
临汾,文苑小区(尧都区),2003尧都,升龙国际,青狮北街,,0.51,5100,5100 元/m²,持平,0,3,2003,2026-05-28,二手房(0) | 租房(3) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.523086,36.081549,0
临汾,药材小区,2003吉县,吉县城区,新华街,,0.43,4300,4300 元/m²,持平,0,0,2003,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.51931,36.088581,0
临汾,商会尧都区工商联住宅楼舍区,1998尧都,山西师范大学,花果街8号,,0.46,4600,4600 元/m²,持平,0,0,1998,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.516399,36.082558,0
临汾,财星嘉园,2000襄汾,襄汾城区,观象北路,,0.46,4600,4600 元/m²,1.10%,0,0,2000,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.432234,35.881076,0
临汾,解放西路还迁楼,尧都,升龙国际,市府街,,0.46,4600,4600 元/m²,持平,0,0,,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.51013,36.087807,0
临汾,功臣御苑三期(新房),2024尧都,临汾市人民医院,滨河西路西侧、规划十一路南侧,"近地铁,近学校,双阳台,主卧套房,学校,大户型,厨卫全明,南北通透",0.68,6800,6800 元/m²,持平,0,0,2024,2026-05-28,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.481489,36.088831,0
临汾,古城花苑,2003尧都,山西师范大学,中大街,,0.55,5500,5500 元/m²,持平,0,0,2003,2026-05-28,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.502021,36.087678,0
临汾,光荣院小区,1980尧都,美都汇购物广场,西赵巷2号,,0.47,4700,4700 元/m²,持平,2,1,1980,2026-05-30,二手房(2) | 租房(1) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.505003,36.07153,0
临汾,电业局家属院,1997尧都,美都汇购物广场,东关附近,,0.475,4750,4750 元/m²,持平,0,2,1997,2026-05-30,二手房(0) | 租房(2) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.534658,36.077237,0
临汾,动力机械厂小区,2000尧都,升龙国际,兴隆巷,"近地铁,近学校,小户型居多",0.7731,7731,7731 元/m²,2.80%,13,7,2000,2026-05-28,二手房(13) | 租房(7) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.524541,36.085819,0
临汾,祥和文明小区,2002古县,古县城区,岳阳路,,0.435,4350,4350 元/m²,1.16%,0,0,2002,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.525468,36.089667,0
临汾,福利巷南二区,2015尧都,山西师范大学,福利路,,0.43,4300,4300 元/m²,持平,0,0,2015,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.510274,36.067927,0
临汾,滨河花苑,2012尧都,山西师范大学,滨河路,,0.7113,7113,7113 元/m²,1.02%,28,3,2012,2026-05-28,二手房(28) | 租房(3) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.512605,36.088017,0
临汾,悦尚城,2014尧都,美都汇购物广场,华州东路,,0.5612,5612,5612 元/m²,6.57%,16,10,2014,2026-05-28,二手房(16) | 租房(10) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.597346,36.079463,0
临汾,怡康苑小区,2001古县,古县城区,岳阳街,,0.43,4300,4300 元/m²,持平,0,0,2001,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.923804,36.270355,0
临汾,龙泉家园,2014洪洞,洪洞城区,恒富东大街,,0.42,4200,4200 元/m²,持平,0,0,2014,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.690971,36.269783,0
临汾,临汾市机电设备有限公司家属院,1998尧都,升龙国际,迎春北街27号,,0.4673,4673,4673 元/m²,持平,0,1,1998,2026-05-30,二手房(0) | 租房(1) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,,,0
临汾,光明塑料厂小区,尧都,新百汇商业广场,益民东路,,0.41,4100,4100 元/m²,5.65%,0,0,,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.713077,35.749492,0
临汾,检察家属院,1998尧都,山西师范大学,财神楼街,,0.435,4350,4350 元/m²,持平,0,0,1998,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.51931,36.088581,0
临汾,铁路小区(平阳北街),1998尧都,美都汇购物广场,平阳北街,"近地铁,近学校,小户型居多",0.4674,4674,4674 元/m²,1.11%,8,1,1998,2026-05-30,二手房(8) | 租房(1) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.523621,36.082468,0
临汾,龙泉小区(南区),2003古县,古县城区,岳阳路275号,,0.435,4350,4350 元/m²,持平,0,0,2003,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.926615,36.272828,0
临汾,交通文明小区,2001吉县,吉县城区,菜园巷,,0.425,4250,4250 元/m²,持平,0,0,2001,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,110.687736,36.102902,0
临汾,安宇花园(二期),2000古县,古县城区,相如路,,0.435,4350,4350 元/m²,1.16%,0,0,2000,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.91611,36.26034,0
临汾,解放路第三小学回迁楼,2012尧都,山西师范大学,三中巷6号,,0.475,4750,4750 元/m²,持平,0,0,2012,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.527174,36.094283,0
临汾,四季花都,2017尧都,美都汇购物广场,华康路,"近地铁,近学校,户型丰富",0.8517,8517,8517 元/m²,4.77%,36,33,2017,2026-05-28,二手房(36) | 租房(33) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.571034,36.084556,0
临汾,体育局家属院文明小区,2001尧都,山西师范大学,体育南街11号,,0.43,4300,4300 元/m²,持平,0,0,2001,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.516818,36.079522,0
临汾,平阳南街五道庙巷86-9号,2004尧都,升龙国际,平阳南街,,0.435,4350,4350 元/m²,持平,0,0,2004,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.532135,36.093893,0
临汾,学苑馨城,2008尧都,临汾市人民医院,桃临线,,0.4458,4458,4458 元/m²,3.18%,0,3,2008,2026-05-30,二手房(0) | 租房(3) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.483161,36.125119,0
临汾,地震局家属院,1998尧都,山西师范大学,五一西路41号,,0.445,4450,4450 元/m²,持平,0,0,1998,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.512004,36.073096,0
临汾,电机家属院,1998尧都,美都汇购物广场,临浮路31号,,0.49,4900,4900 元/m²,持平,0,0,1998,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.553617,36.077665,0
临汾,县社家属院,曲沃,曲沃城区,都北路,,0.43,4300,4300 元/m²,持平,0,0,,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.50785,36.090674,0
临汾,保利天汇,1995尧都,山西师范大学,站前北路,,0.9543,9543,9543 元/m²,0.71%,73,23,1995,2026-05-28,二手房(73) | 租房(23) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.488199,36.098754,0
临汾,临汾煤焦站家属区,1998尧都,五洲国际广场,北外环路,,0.43,4300,4300 元/m²,持平,0,0,1998,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.532891,36.101964,0
临汾,广场华苑,2009襄汾,襄汾城区,新建南路44号,,0.455,4550,4550 元/m²,持平,0,0,2009,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.441953,35.873594,0
临汾,御景紫苑,2020襄汾,襄汾城区,北大街5号,,0.475,4750,4750 元/m²,持平,0,0,2020,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.436747,35.890067,0
临汾,北门小区,2004隰县,隰县城区,新建路,,0.54,5400,5400 元/m²,持平,0,0,2004,2026-05-28,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,110.938264,36.697647,0
临汾,圣尧新城南区,襄汾,襄汾城区,忠信街,,0.68,6800,6800 元/m²,1.49%,0,0,,2026-05-28,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.421688,35.881081,0
临汾,检察院小区(福利巷),2000尧都,临汾市人民医院,福利巷,,0.46,4600,4600 元/m²,1.08%,0,1,2000,2026-05-30,二手房(0) | 租房(1) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.698523,35.739584,0
临汾,邮电小区,尧都,升龙国际,鼓楼东大街155号,,0.43,4300,4300 元/m²,持平,0,0,,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.365,35.614978,0
临汾,煤化巷小区,尧都,升龙国际,煤化巷,,0.455,4550,4550 元/m²,持平,0,3,,2026-05-30,二手房(0) | 租房(3) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.522834,36.072161,0
临汾,工贸小区,2000尧都,临汾市人民医院,向阳路,,0.5415,5415,5415 元/m²,1.68%,4,0,2000,2026-05-28,二手房(4) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.524911,36.091552,0
临汾,西苑小区,2005吉县,吉县城区,新华西街,,0.42,4200,4200 元/m²,持平,0,0,2005,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.543511,36.65762,0
临汾,尚德雅苑,曲沃,曲沃城区,曲郑路,,0.6,6000,6000 元/m²,持平,0,0,,2026-05-28,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.51931,36.088581,0
临汾,教育局家属院,1998尧都,美都汇购物广场,市府街17号,,0.465,4650,4650 元/m²,持平,2,1,1998,2026-05-30,二手房(2) | 租房(1) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.519994,36.088148,0
临汾,宝红蓝钻,2000尧都,美都汇购物广场,华州路,"近地铁,近学校,小户型居多",0.555,5550,5550 元/m²,持平,0,1,2000,2026-05-28,二手房(0) | 租房(1) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.543556,36.084117,0
临汾,怡康苑小区,2001古县,古县城区,岳阳街,,0.43,4300,4300 元/m²,持平,0,0,2001,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.923804,36.270355,0
临汾,五一东路公安局家属院,1998尧都,升龙国际,五一东路,,0.465,4650,4650 元/m²,持平,1,1,1998,2026-05-30,二手房(1) | 租房(1) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,111.528005,36.063326,0
